Id,PostTypeId,CreationDate,Score,Viewcount,Tags,AnswerCount,FavoriteCount
"69078","1","2020-03-03 16:15:39","0","5","<python><anomaly-detection><gaussian>","0",""
"69079","1","2020-03-03 16:18:14","-1","9","<python>","0",""
"69082","1","2020-03-03 16:53:27","1","15","<machine-learning>","1",""
"69083","1","2020-03-03 17:36:33","1","51","<machine-learning><regression><data><mathematics>","2",""
"69084","1","2020-03-03 17:38:47","0","7","<regression><lstm><optimization>","0",""
"69085","1","2020-03-03 17:51:15","0","31","<sampling><smote><imbalanced-learn><smotenc>","0",""
"69086","1","2020-03-03 17:54:31","0","9","<r><web-scrapping>","0",""
"69088","1","2020-03-03 18:05:12","0","12","<neural>","0",""
"48180","1","2019-03-28 21:33:04","1","82","<machine-learning><neural-network><keras><tensorflow>","1",""
"48181","1","2019-03-28 10:53:42","1","26","<machine-learning><tensorflow>","0",""
"48183","1","2019-03-28 22:04:20","1","307","<python><scikit-learn><time-series><feature-selection><random-forest>","4",""
"48186","1","2019-03-29 01:44:39","0","16","<machine-learning><deep-learning><reinforcement-learning><q-learning><dqn>","0",""
"48189","1","2019-03-29 03:51:00","0","54","<training><computer-vision><multiclass-classification><object-detection>","0",""
"48192","1","2019-03-29 07:25:32","0","228","<deep-learning><nlp><text><data-augmentation><machine-translation>","0",""
"48193","1","2019-03-29 07:27:13","1","42","<deep-learning><keras><time-series><lstm>","0",""
"48197","1","2019-03-29 08:33:59","1","30","<machine-learning><deep-learning><object-detection>","2","1"
"48198","1","2019-03-29 08:37:43","1","154","<deep-learning><linear-algebra><deep-network>","0",""
"48199","1","2019-03-29 08:46:38","1","53","<deep-learning><speech-to-text>","1",""
"48201","1","2019-03-29 09:13:47","1","61","<machine-learning><python><clustering>","2",""
"48203","1","2019-03-29 09:32:51","0","211","<keras><lstm>","1",""
"48208","1","2019-03-29 10:37:17","1","59","<machine-learning><decision-trees><information-theory>","1","1"
"48211","1","2019-03-29 11:21:18","1","102","<machine-learning><neural-network><deep-learning><keras><lstm>","0",""
"48213","1","2019-03-29 11:53:42","0","31","<nlp><similarity><natural-language-process>","0","1"
"48216","1","2019-03-29 12:28:33","1","401","<machine-learning><neural-network><deep-learning><cnn><convolution>","2","0"
"48219","1","2019-03-29 14:00:59","0","157","<tensorflow>","0",""
"48222","1","2019-03-29 14:26:47","2","46","<neural-network><training><outlier>","0","1"
"48223","1","2019-03-29 16:40:23","1","55","<machine-learning><neural-network><deep-learning><tensorflow>","1","1"
"48226","1","2019-03-29 17:28:04","0","23","<regression>","0",""
"48228","1","2019-03-29 17:30:33","1","147","<keras>","1",""
"48231","1","2019-03-29 18:35:33","0","156","<machine-learning><cnn><gan><batch-normalization>","0","1"
"48234","1","2019-03-29 19:18:44","0","87","<machine-learning><data><distance><k-nn>","2",""
"48235","1","2019-03-29 20:53:23","0","30","<machine-learning><data><distance><k-nn>","1",""
"48236","1","2019-03-29 21:07:04","0","329","<machine-learning><scikit-learn><machine-learning-model>","1",""
"56644","1","2019-07-30 21:24:33","0","20","<clustering><text-mining>","0",""
"56646","1","2019-07-30 21:43:42","0","42","<neural-network><lstm>","1",""
"56647","1","2019-07-30 22:19:54","0","125","<machine-learning><keras><time-series><lstm><forecasting>","1",""
"56648","1","2019-07-30 22:59:03","0","33","<neural-network><keras><lstm><machine-learning-model><recurrent-neural-net>","0",""
"56650","1","2019-07-31 02:04:50","1","13","<predictive-modeling><linear-regression><categorical-data><counts>","0",""
"56651","1","2019-07-31 02:38:31","1","73","<nlp><bert>","1",""
"56652","1","2019-07-31 03:51:20","1","13","<neural-network><word2vec><natural-language-process>","0",""
"56655","1","2019-07-31 06:15:00","0","42","<python>","1",""
"56658","1","2019-07-31 06:53:22","1","49","<machine-learning><classification><random-forest><data-science-model>","1",""
"56661","1","2019-07-31 07:53:09","0","20","<python><lstm><pytorch>","0",""
"53674","1","2019-06-13 06:17:04","0","31","<machine-learning><keras><tensorflow><beginner>","1",""
"53676","1","2019-06-13 06:23:10","0","276","<dataset><data-cleaning>","1",""
"53679","1","2019-06-13 06:44:05","0","31","<preprocessing><variance><image-preprocessing>","0",""
"53681","1","2019-06-13 07:10:50","2","113","<machine-learning><nlp><evaluation><metric>","2",""
"53682","1","2019-06-13 07:11:20","2","75","<machine-learning><unsupervised-learning><supervised-learning>","1",""
"53684","1","2019-06-13 07:49:49","0","134","<deep-learning><prediction><faster-rcnn>","0",""
"53686","1","2019-06-13 08:12:48","0","18","<dataset><data-cleaning>","1",""
"53688","1","2019-06-13 08:24:00","1","157","<clustering><k-means><unsupervised-learning><pca>","2",""
"53689","1","2019-06-13 08:25:47","2","45","<tensorflow>","0",""
"53691","1","2019-06-13 08:49:34","1","218","<python><pandas>","1","1"
"53692","1","2019-06-13 08:56:50","1","21","<feature-engineering><feature-scaling>","0",""
"53694","1","2019-06-13 09:12:22","1","65","<time-series><regression><predictive-modeling>","2",""
"53695","1","2019-06-13 09:17:34","0","94","<python><keras><time-series><lstm>","0",""
"53697","1","2019-06-13 09:35:01","1","80","<scikit-learn><regression><optimization>","2",""
"53698","1","2019-06-13 09:48:25","0","15","<machine-learning><svm><computer-vision><object-detection>","0",""
"68748","1","2020-02-26 16:15:44","0","20","<lstm><backpropagation>","0",""
"68749","1","2020-02-26 16:29:34","-1","31","<python><dataset><pandas><dataframe>","1","2"
"68751","1","2020-02-26 17:12:37","-1","18","<classification><regression><categorical-data>","2",""
"68755","1","2020-02-26 19:48:26","0","34","<weighted-data>","1",""
"68757","1","2020-02-26 20:54:16","1","22","<machine-learning><evaluation>","1",""
"68759","1","2020-02-26 21:56:56","0","21","<python><random-forest>","2",""
"68760","1","2020-02-26 22:17:23","0","15","<nlp>","1",""
"68761","1","2020-02-26 23:00:57","4","19","<neural-network><bayesian><dropout>","1",""
"68764","1","2020-02-27 00:09:20","1","8","<rstudio>","0",""
"68770","1","2020-02-27 01:51:14","2","24","<lstm><logistic-regression><sentiment-analysis>","1",""
"68771","1","2020-02-27 02:31:05","4","21","<machine-learning><python>","0",""
"68772","1","2020-02-27 03:24:56","-1","20","<python><unsupervised-learning><object-detection>","1",""
"68777","1","2020-02-27 05:02:08","3","33","<data-mining><clustering><unsupervised-learning><k-means><categorical-data>","0",""
"68778","1","2020-02-27 05:19:27","1","36","<neural-network><deep-learning><sequence-to-sequence><machine-translation>","0","1"
"68779","1","2020-02-27 05:25:14","1","30","<computer-vision><accuracy><object-detection><image-preprocessing>","0",""
"68780","1","2020-02-27 06:07:20","0","37","<pandas><preprocessing><excel>","1","0"
"68785","1","2020-02-27 08:31:36","1","28","<machine-learning><python><decision-trees><xgboost><explainable-ai>","1",""
"68790","1","2020-02-27 10:11:21","1","15","<python><pandas><feature-selection>","1",""
"68792","1","2020-02-27 10:15:11","2","23","<machine-learning><feature-selection><categorical-data>","0",""
"68794","1","2020-02-27 10:22:37","5","148","<decision-trees><xgboost>","2",""
"68796","1","2020-02-27 11:07:49","2","20","<time-series><rnn><preprocessing>","0",""
"68800","1","2020-02-27 11:55:42","-1","34","<python><pandas><dataframe><sampling>","1",""
"68802","1","2020-02-27 12:22:50","1","15","<deep-learning><computer-vision><image-segmentation>","0",""
"68806","1","2020-02-27 13:11:53","2","23","<regression>","1",""
"68808","1","2020-02-27 13:27:02","0","17","<neural-network><classification><overfitting>","0",""
"68816","1","2020-02-27 15:53:41","4","17","<machine-learning><time-series><clustering><multilabel-classification>","1","1"
"68817","1","2020-02-27 15:54:34","1","12","<keras><image-classification><performance><fastai>","0",""
"68818","1","2020-02-27 16:19:51","1","13","<classification><data><bigdata><cosine-distance>","0",""
"56996","1","2019-08-05 16:18:57","2","21","<image-classification><multiclass-classification><object-detection>","0",""
"57000","1","2019-08-05 17:14:17","3","124","<machine-learning><deep-learning><machine-learning-model><transformer>","1","1"
"57001","1","2019-08-05 17:25:19","3","359","<machine-learning>","2","1"
"57002","1","2019-08-05 17:30:04","2","21","<machine-learning><time-series><rnn><machine-learning-model>","1",""
"57003","1","2019-08-05 17:46:08","0","237","<machine-learning><pandas><numpy><jupyter><colab>","1",""
"57005","1","2019-08-05 18:14:33","0","313","<neural-network><deep-learning><activation-function>","3",""
"57009","1","2019-08-05 19:41:28","0","121","<classification><machine-learning-model><loss-function>","1",""
"57015","1","2019-08-05 22:26:13","2","19","<nlp>","1",""
"57017","1","2019-08-05 22:57:30","0","7","<rnn><sequence-to-sequence>","1",""
"57020","1","2019-08-05 23:58:24","4","90","<neural-network><visualization><jupyter>","1",""
"57023","1","2019-08-06 01:25:13","6","278","<regression><linear-regression><xgboost><distribution>","3","1"
"57025","1","2019-08-06 03:29:50","1","51","<deep-learning><nlp><natural-language-process><information-retrieval>","1",""
"57027","1","2019-08-06 06:09:21","1","67","<keras><regression><predictive-modeling><machine-learning-model>","2",""
"57028","1","2019-08-06 06:18:40","0","26","<deep-learning><transfer-learning>","0","2"
"57029","1","2019-08-06 07:02:41","0","14","<probability><naive-bayes-classifier>","0",""
"57031","1","2019-08-06 07:11:23","1","68","<neural-network><deep-learning><cnn>","2",""
"57034","1","2019-08-06 08:26:51","0","312","<python><sampling>","1",""
"57036","1","2019-08-06 08:47:16","1","52","<python><classification><machine-learning-model>","1",""
"57038","1","2019-08-06 09:01:30","1","96","<predictive-modeling><prediction><data-science-model><churn>","1","2"
"57045","1","2019-08-06 10:53:38","1","92","<machine-learning><time-series><anomaly-detection>","2",""
"57049","1","2019-08-06 12:19:18","1","21","<dataset><machine-learning-model><neural>","1",""
"57050","1","2019-08-06 12:32:17","5","214","<deep-learning><time-series><lstm>","2",""
"62016","1","2019-10-21 08:17:44","0","25","<nlp><corpus><dump><wikipedia>","0",""
"62018","1","2019-10-21 10:09:31","0","25","<python><scikit-learn><grid-search>","0",""
"62021","1","2019-10-21 10:23:35","0","11","<machine-learning><python><keras>","0",""
"62022","1","2019-10-21 10:28:12","0","5","<multiclass-classification><categorical-data><text>","0",""
"62026","1","2019-10-21 12:43:31","0","62","<machine-learning><statistics><cross-validation>","2",""
"62027","1","2019-10-21 12:55:13","0","27","<python><pandas>","0",""
"62029","1","2019-10-21 12:58:19","0","75","<regression><data-cleaning><xgboost><preprocessing><missing-data>","0","1"
"62031","1","2019-10-21 13:06:32","0","90","<statistics><random-forest><matrix>","1",""
"62033","1","2019-10-21 14:04:25","0","40","<machine-learning><neural-network><classification><nlp>","1",""
"62035","1","2019-10-21 14:33:17","2","33","<lstm><reinforcement-learning>","1",""
"62036","1","2019-10-21 15:02:28","0","72","<python><time-series>","2",""
"62037","1","2019-10-21 15:38:14","1","16","<deep-learning><nlp><machine-translation><bert><neural-style-transfer>","0",""
"62038","1","2019-10-21 15:51:20","0","22","<logistic-regression><missing-data>","0",""
"62039","1","2019-10-21 16:03:58","1","10","<nlp><data-cleaning><twitter>","0",""
"62040","1","2019-10-21 16:07:16","0","15","<tensorflow><reinforcement-learning><dqn><actor-critic><keras-rl>","0",""
"62041","1","2019-10-21 16:29:21","1","26","<training><data-science-model><annotation>","1","1"
"62042","1","2019-10-21 16:39:01","0","14","<tensorflow>","0",""
"62043","1","2019-10-21 16:40:36","0","6","<neural-network><training><optimization><fuzzy-logic><fuzzy-classification>","0",""
"62046","1","2019-10-21 16:54:20","1","28","<text-mining><lda>","0",""
"62047","1","2019-10-21 17:25:46","2","33","<classification><class-imbalance>","2",""
"62051","1","2019-10-21 17:51:15","0","19","<time-series><multilabel-classification><multitask-learning><time>","0",""
"62054","1","2019-10-21 20:37:00","0","19","<machine-learning><deep-learning><computer-vision><3d-reconstruction>","0",""
"62057","1","2019-10-21 21:30:43","0","40","<statistics><ab-test>","2","2"
"62058","1","2019-10-21 21:46:14","1","26","<nlp><dataset><stanford-nlp>","1","1"
"62059","1","2019-10-21 23:59:24","0","18","<orange>","0",""
"62062","1","2019-10-22 04:12:55","1","14","<predictive-modeling><cnn><machine-learning-model>","0",""
"62063","1","2019-10-22 04:59:52","1","36","<r><clustering>","1",""
"62065","1","2019-10-22 07:15:41","0","25","<machine-learning><autoencoder><text>","0",""
"62066","1","2019-10-22 08:18:37","1","16","<classification><multilabel-classification><weight-initialization>","1",""
"62067","1","2019-10-22 08:41:44","1","109","<python><keras><object-detection><jupyter><pickle>","1",""
"62068","1","2019-10-22 09:16:24","0","20","<dataset><distribution><mean-shift>","0",""
"62069","1","2019-10-22 10:27:04","0","9","<machine-learning><unsupervised-learning><anomaly-detection><outlier>","0",""
"62071","1","2019-10-22 11:23:36","2","15","<machine-learning><scikit-learn><time-series><unsupervised-learning><anomaly-detection>","0","1"
"62072","1","2019-10-22 11:23:50","0","8","<feature-scaling>","0",""
"62080","1","2019-10-22 14:10:27","0","34","<geospatial>","1",""
"62084","1","2019-10-22 14:41:42","0","21","<regression><xgboost><feature-engineering>","0",""
"62086","1","2019-10-22 15:35:49","0","399","<python><deep-learning><keras><lstm><multilabel-classification>","1",""
"62087","1","2019-10-22 15:52:25","0","40","<machine-learning><time-series><clustering><unsupervised-learning>","1",""
"62095","1","2019-10-22 18:50:20","0","17","<r><regression>","0",""
"62096","1","2019-10-22 19:01:03","1","22","<tensorflow><nlp><word-embeddings>","0",""
"62101","1","2019-10-22 20:36:42","4","72","<xgboost>","2",""
"62103","1","2019-10-22 23:52:38","5","103","<pca>","1","1"
"62104","1","2019-10-23 00:11:37","0","420","<python>","0",""
"62108","1","2019-10-23 04:57:51","0","44","<cnn><gensim><cosine-distance><siamese-networks><sematic-similarity>","1",""
"62112","1","2019-10-23 06:24:50","1","186","<machine-learning><nlp><algorithms><k-nn>","1","1"
"62114","1","2019-10-23 08:30:43","1","124","<machine-learning><neural-network><deep-learning><cnn>","1",""
"62116","1","2019-10-23 09:12:56","0","24","<orange><performance><orange3>","0",""
"62121","1","2019-10-23 09:57:45","1","28","<neural-network><classification><pca>","1",""
"62123","1","2019-10-23 10:48:06","0","36","<deep-learning><classification><keras><predictive-modeling><ensemble-modeling>","1",""
"62126","1","2019-10-23 12:39:58","0","20","<data-science-model><data-analysis><monte-carlo>","0",""
"69142","1","2020-03-04 14:20:10","1","22","<rnn><recurrent-neural-net><sequence><sequence-to-sequence>","2",""
"45511","1","2019-02-13 14:39:47","1","13","<machine-learning><dataset><statistics>","0",""
"45514","1","2019-02-13 14:57:20","1","103","<python><keras><tensorflow>","0",""
"45515","1","2019-02-13 15:18:07","1","18","<machine-learning><neural-network><deep-learning><predictive-modeling><lstm>","0",""
"45517","1","2019-02-13 15:34:10","3","15","<audio-recognition>","0","1"
"45519","1","2019-02-13 15:44:59","1","420","<python><text-mining><nltk><pip>","0",""
"45520","1","2019-02-13 15:49:08","2","23","<word-embeddings><multilabel-classification><natural-language-process><distance>","1",""
"45523","1","2019-02-13 16:38:57","1","73","<accuracy>","1",""
"45524","1","2019-02-13 17:18:16","1","30","<python><autoencoder><accuracy>","1",""
"45526","1","2019-02-13 18:02:00","5","49","<classification><nlp><cross-validation><evaluation>","2","2"
"45527","1","2019-02-13 18:05:45","1","103","<random-forest><data-cleaning><encoding><geospatial>","0",""
"45530","1","2019-02-13 18:33:05","1","130","<deep-learning>","0",""
"45532","1","2019-02-13 18:48:49","2","50","<classification>","0",""
"45533","1","2019-02-13 19:18:58","6","932","<feature-extraction><databases>","3",""
"45539","1","2019-02-13 20:30:32","1","47","<lstm><rnn>","0",""
"45540","1","2019-02-13 21:30:54","3","126","<machine-learning><python><scikit-learn><regression><supervised-learning>","1",""
"45542","1","2019-02-13 22:25:43","1","12","<svm><semi-supervised-learning><implementation>","0",""
"45543","1","2019-02-13 23:51:11","1","16","<machine-learning><object-detection>","0","2"
"45544","1","2019-02-14 00:15:23","1","285","<time-series><clustering><data><anomaly-detection><data-science-model>","1",""
"45545","1","2019-02-14 00:21:07","2","367","<machine-learning><time-series><predictive-modeling><lstm><matlab>","0",""
"45546","1","2019-02-14 00:49:54","1","47","<machine-learning><notation><pac-learning>","0",""
"45550","1","2019-02-14 02:26:19","1","2846","<pandas><kaggle>","1",""
"45552","1","2019-02-14 03:04:21","1","366","<scikit-learn><svm>","1",""
"45553","1","2019-02-14 03:24:29","1","341","<xgboost><ranking><ndcg>","0",""
"45554","1","2019-02-14 05:17:07","2","162","<machine-learning><algorithms>","1",""
"45556","1","2019-02-14 05:47:46","1","31","<machine-learning><gradient-descent>","1",""
"62127","1","2019-10-23 13:44:00","0","21","<time-series><collinearity>","1",""
"62128","1","2019-10-23 14:20:04","0","278","<python><plotting><seaborn>","0",""
"62131","1","2019-10-23 15:19:29","0","112","<machine-learning><python>","2",""
"62132","1","2019-10-23 15:46:07","0","81","<machine-learning>","2",""
"62133","1","2019-10-23 16:06:43","0","10","<cnn><rnn><svm>","0",""
"62136","1","2019-10-23 16:59:40","1","34","<clustering><pandas><numpy>","0",""
"62138","1","2019-10-23 18:39:26","0","11","<machine-learning><python><neural-network><genetic-algorithms>","0",""
"62141","1","2019-10-23 22:34:24","1","17","<machine-learning><reinforcement-learning>","0",""
"62143","1","2019-10-23 23:30:00","4","145","<scikit-learn><recommender-system><information-retrieval><tfidf><similar-documents>","1",""
"62144","1","2019-10-23 23:40:54","6","567","<machine-learning><python><data><data-cleaning><anonymization>","2","3"
"62146","1","2019-10-24 00:13:52","0","14","<lstm>","0",""
"62147","1","2019-10-24 01:15:45","1","26","<model-selection><gridsearchcv>","1","1"
"62151","1","2019-10-24 05:21:01","0","31","<decision-trees>","0","1"
"62154","1","2019-10-24 08:05:01","0","9","<python><scipy><arima><python-3.x><statsmodels>","0",""
"62160","1","2019-10-24 11:18:56","1","18","<machine-learning><predictive-modeling><statistics><transfer-learning>","0",""
"62161","1","2019-10-24 11:51:14","0","34","<machine-learning><nlp><json>","1",""
"62162","1","2019-10-24 12:01:39","0","147","<python><pandas><data><information-retrieval>","0",""
"62164","1","2019-10-24 12:27:09","1","37","<neural-network><keras>","2",""
"62165","1","2019-10-24 13:23:41","1","22","<data><data-formats>","1",""
"62167","1","2019-10-24 13:40:44","1","22","<reinforcement-learning>","2",""
"62168","1","2019-10-24 14:52:16","0","18","<machine-learning><deep-learning><computer-vision><3d-reconstruction>","0",""
"62171","1","2019-10-24 16:04:08","1","137","<scikit-learn><random-forest>","2",""
"62173","1","2019-10-24 16:16:26","1","31","<apache-spark><graphs><social-network-analysis>","0",""
"62176","1","2019-10-24 16:22:00","0","18","<python><numpy>","0","0"
"62178","1","2019-10-24 17:30:35","1","340","<python><dataset><pandas>","1",""
"62182","1","2019-10-24 17:55:56","0","58","<scikit-learn>","2","1"
"62183","1","2019-10-24 18:29:23","0","7","<machine-learning><regression><machine-learning-model>","0",""
"62184","1","2019-10-24 18:32:09","0","98","<python><time-series><regression><forecasting>","0","1"
"62187","1","2019-10-24 19:36:39","1","20","<categorical-data><web-scrapping>","1",""
"53322","1","2019-06-06 10:06:29","2","208","<dataset>","2",""
"53325","1","2019-06-06 10:52:01","2","147","<machine-learning><python><scikit-learn><logistic-regression><kaggle>","3",""
"53327","1","2019-06-06 12:19:43","0","44","<machine-learning><anomaly-detection>","1",""
"53333","1","2019-06-06 13:00:22","1","22","<deep-learning><image>","0",""
"53334","1","2019-06-06 13:34:28","0","11","<machine-learning><neural-network><clustering><bigdata>","0",""
"53335","1","2019-06-06 13:42:02","0","25","<gradient-descent>","0",""
"53336","1","2019-06-06 13:56:27","0","38","<machine-learning><reinforcement-learning><ai>","2",""
"53340","1","2019-06-06 14:31:01","1","169","<nlp><text-mining><natural-language-process><tfidf>","1",""
"53342","1","2019-06-06 14:54:07","1","148","<machine-learning><scikit-learn><multilabel-classification>","1",""
"53345","1","2019-06-06 15:34:10","1","54","<machine-learning><deep-learning>","2",""
"53348","1","2019-06-06 16:54:15","0","20","<time-series><bayesian><markov-hidden-model>","0",""
"53349","1","2019-06-06 17:06:18","3","62","<classification><keras>","1",""
"53351","1","2019-06-06 17:11:50","0","34","<python><scikit-learn>","0",""
"53352","1","2019-06-06 18:15:37","1","38","<neural-network><tensorflow>","0",""
"53353","1","2019-06-06 18:19:52","2","239","<machine-learning><anomaly-detection><outlier>","5","1"
"53354","1","2019-06-06 19:18:07","1","295","<python><tensorflow><cnn>","1",""
"53356","1","2019-06-06 19:33:07","0","57","<machine-learning><neural-network><deep-learning><keras><batch-normalization>","0",""
"53358","1","2019-06-06 20:32:04","1","33","<machine-learning><classification>","1","0"
"53359","1","2019-06-06 20:33:56","1","82","<python><classification><keras><cnn>","0","1"
"53365","1","2019-06-06 23:06:28","1","26","<machine-learning><cnn><decision-trees>","2",""
"53366","1","2019-06-07 01:01:45","0","27","<machine-learning><classification>","1",""
"53369","1","2019-06-07 05:04:41","0","49","<machine-learning><deep-learning><nlp><text-mining>","1",""
"53370","1","2019-06-07 05:30:24","-1","132","<machine-learning><classification>","2",""
"53375","1","2019-06-07 08:13:33","0","118","<reinforcement-learning>","0",""
"53377","1","2019-06-07 09:45:55","0","31","<machine-learning><classification><feature-selection><xgboost>","1",""
"53378","1","2019-06-07 09:51:46","0","41","<machine-learning><neural-network><machine-learning-model><online-learning>","1",""
"53381","1","2019-06-07 10:27:22","4","38","<machine-learning>","2",""
"53384","1","2019-06-07 12:12:48","0","60","<machine-learning><deep-learning><matlab>","0",""
"53385","1","2019-06-07 12:13:55","0","42","<machine-learning><cross-validation><training>","1",""
"53386","1","2019-06-07 12:15:35","2","42","<lstm>","0",""
"53388","1","2019-06-07 13:03:33","2","1187","<machine-learning><python><time-series><anomaly-detection><outlier>","5",""
"53392","1","2019-06-07 13:45:14","0","31","<python><matlab><h2o>","1",""
"65689","1","2020-01-01 16:21:10","1","32","<scikit-learn><pipelines>","0",""
"65691","1","2020-01-01 16:39:17","0","23","<classification><scikit-learn>","1",""
"65692","1","2020-01-01 16:56:36","5","53","<classification><predictive-modeling>","3",""
"65693","1","2020-01-01 17:03:52","8","108","<classification><dataset><labels><separable>","3","1"
"65696","1","2020-01-01 19:12:38","2","54","<machine-learning><classification><dataset><linearly-separable>","1",""
"65697","1","2020-01-01 19:18:35","0","36","<python><pandas>","0",""
"65698","1","2020-01-01 19:20:23","2","32","<classification><regression>","1",""
"65699","1","2020-01-01 19:35:34","1","51","<machine-learning><ranking>","0",""
"65704","1","2020-01-02 03:19:39","2","41","<machine-learning><python><regression><data-science-model><normalization>","1",""
"65707","1","2020-01-02 06:53:33","2","76","<machine-learning><machine-learning-model><ai><deepmind>","2",""
"65712","1","2020-01-02 08:40:20","1","33","<lstm><gru>","1",""
"65718","1","2020-01-02 10:23:57","2","71","<machine-learning><deep-learning><data-mining><predictive-modeling><sampling>","2",""
"65719","1","2020-01-02 10:25:57","1","124","<anaconda><spacy><python-3.x>","1",""
"65720","1","2020-01-02 10:35:02","1","23","<r>","0",""
"65721","1","2020-01-02 10:43:05","1","90","<machine-learning><classification><keras><tensorflow><loss-function>","1",""
"65725","1","2020-01-02 11:36:26","2","63","<machine-learning><python><predictive-modeling><ensemble>","1",""
"65726","1","2020-01-02 12:14:57","3","38","<cnn><learning>","1",""
"65729","1","2020-01-02 12:50:36","1","17","<neural-network>","0",""
"65732","1","2020-01-02 13:58:51","0","57","<machine-learning><deep-learning><predictive-modeling><feature-selection><logistic-regression>","1",""
"65734","1","2020-01-02 15:00:12","1","23","<reinforcement-learning><dynamic-programming>","1",""
"62188","1","2019-10-24 19:54:37","1","110","<machine-learning><python><statistics><simulation>","1",""
"62192","1","2019-10-24 22:45:51","1","59","<dataset><distribution>","1",""
"62195","1","2019-10-25 01:29:10","0","15","<statistics><pytorch><variance><weight-initialization>","1",""
"62197","1","2019-10-25 05:10:23","1","36","<machine-learning><perceptron><math>","0",""
"62198","1","2019-10-25 05:14:35","0","6","<decision-trees>","0",""
"62201","1","2019-10-25 08:30:04","0","63","<machine-learning><cnn>","1",""
"62204","1","2019-10-25 09:32:12","0","8","<python><neural-network><keras><evaluation><hyperparameter-tuning>","0","1"
"62206","1","2019-10-25 10:00:01","0","170","<scikit-learn><pca>","0",""
"62207","1","2019-10-25 10:01:40","1","15","<deep-learning><keras><convnet><gradient-descent>","0",""
"62210","1","2019-10-25 10:23:10","0","10","<r><data-mining><association-rules>","0",""
"62211","1","2019-10-25 10:27:38","0","28","<python><keras>","0",""
"62213","1","2019-10-25 10:40:55","0","8","<scikit-learn><svm><normalization>","1",""
"62216","1","2019-10-25 11:52:01","1","35","<pca><matrix-factorisation>","1",""
"48971","1","2019-04-09 15:30:23","2","912","<machine-learning><autoencoder><vae>","1",""
"48975","1","2019-04-09 16:40:14","0","29","<neural-network><clustering><unsupervised-learning><natural-language-process>","1",""
"48977","1","2019-04-09 17:00:37","1","86","<neural-network><cnn><object-detection><opencv>","1",""
"48984","1","2019-04-09 18:13:54","0","679","<neural-network><deep-learning><keras>","1",""
"48985","1","2019-04-09 18:34:47","4","326","<unsupervised-learning><data-science-model>","3",""
"48986","1","2019-04-09 18:37:34","0","13","<data-mining><data-cleaning><clusters>","0",""
"48987","1","2019-04-09 18:41:03","1","38","<machine-learning><feature-engineering><encoding>","0",""
"48988","1","2019-04-09 18:56:14","1","21","<statistics><preprocessing><scipy>","0","0"
"48990","1","2019-04-09 19:52:28","0","101","<python><visualization><graphs><matplotlib>","1",""
"48993","1","2019-04-09 20:04:23","1","116","<classification><svm><optimization><matlab><hyperparameter>","1",""
"48998","1","2019-04-09 20:51:44","0","961","<python><scikit-learn><xgboost><hyperparameter-tuning><gridsearchcv>","1",""
"49000","1","2019-04-09 21:43:59","0","15","<neural-network><backpropagation>","0",""
"49001","1","2019-04-09 22:09:56","3","75","<machine-learning><python><r><prediction>","2","0"
"49004","1","2019-04-10 00:44:52","2","127","<machine-learning><pac-learning><vc-theory>","1",""
"49006","1","2019-04-10 02:39:27","0","32","<machine-learning><xgboost><training>","2",""
"49010","1","2019-04-10 04:34:35","0","20","<python><pandas>","1",""
"49012","1","2019-04-10 05:55:55","1","351","<machine-learning><python><deep-learning><keras><scikit-learn>","1","1"
"49023","1","2019-04-10 07:27:26","0","437","<machine-learning><python><deep-learning><scikit-learn><matlab>","1",""
"49030","1","2019-04-10 09:04:50","0","45","<classification><time-series>","1",""
"49031","1","2019-04-10 09:36:27","-1","23","<machine-learning><data-mining><statistics>","1",""
"49032","1","2019-04-10 10:16:35","0","95","<cnn><word2vec><accuracy><sentiment-analysis><gpu>","1",""
"49033","1","2019-04-10 10:33:43","1","50","<nlp>","1",""
"49034","1","2019-04-10 10:43:23","0","95","<python>","0",""
"49037","1","2019-04-10 12:04:03","1","62","<classification><accuracy><evaluation>","2","1"
"49047","1","2019-04-10 12:49:24","0","361","<classification><nlp><tfidf>","1",""
"49048","1","2019-04-10 13:31:38","1","311","<nlp><random-forest><svm><logistic-regression><naive-bayes-classifier>","3","1"
"49049","1","2019-04-10 13:36:08","0","25","<python><time-series><statistics>","0",""
"49053","1","2019-04-10 13:57:00","0","97","<python><xgboost><multiclass-classification><unbalanced-classes>","0",""
"49054","1","2019-04-10 13:58:00","0","34","<feature-selection><svm><overfitting><model-selection>","1","0"
"49056","1","2019-04-10 14:00:38","0","47","<scikit-learn><predictive-modeling><pandas><multiclass-classification>","0","0"
"69131","1","2020-03-04 12:49:25","0","9","<machine-learning><time-series><prediction>","0",""
"69137","1","2020-03-04 13:32:16","1","11","<neural-network><keras><tensorflow><gpu><cuda>","0",""
"69139","1","2020-03-04 13:53:41","0","26","<python><dataset><pytorch>","0",""
"69140","1","2020-03-04 13:59:06","4","51","<neural-network><lstm><rnn><recurrent-neural-net><implementation>","2","2"
"69141","1","2020-03-04 14:18:46","-1","13","<lstm>","0",""
"53835","1","2019-06-15 05:37:57","1","194","<convolution><image-recognition><autoencoder><activation-function><softmax>","2",""
"53836","1","2019-06-15 06:06:31","0","2420","<python><pandas>","1",""
"53839","1","2019-06-15 08:05:34","5","483","<bigdata><data><xgboost>","3","2"
